"Cell Type","ids","object_id","stress_x:0","stress_x:1","stress_y:0","stress_y:1"
9,39479,0,0.99646,-0.017055,-0.017055,0.081768
9,39480,0,0.99691,-0.016477,-0.016477,0.07974
9,39481,0,0.99733,-0.015905,-0.015905,0.077747
9,39482,0,0.99774,-0.015339,-0.015339,0.075789
9,39483,0,0.99813,-0.01478,-0.01478,0.073865
9,39484,0,0.9985,-0.014226,-0.014226,0.071976
9,39485,0,0.99886,-0.01368,-0.01368,0.070121
9,39486,0,0.9992,-0.01314,-0.01314,0.0683
9,39487,0,0.99952,-0.012607,-0.012607,0.066512
9,39488,0,0.99983,-0.012081,-0.012081,0.064758
9,39489,0,1.0001,-0.011563,-0.011563,0.063036
9,39490,0,1.0004,-0.011052,-0.011052,0.061347
9,39491,0,1.0007,-0.010548,-0.010548,0.05969
9,39492,0,1.0009,-0.010052,-0.010052,0.058065
9,39493,0,1.0011,-0.009564,-0.009564,0.056471
9,39494,0,1.0013,-0.0090836,-0.0090836,0.054908
9,39495,0,1.0015,-0.008611,-0.008611,0.053376
9,39496,0,1.0017,-0.0081463,-0.0081463,0.051875
9,39497,0,1.0019,-0.0076897,-0.0076897,0.050403
9,39498,0,1.0021,-0.0072411,-0.0072411,0.04896
9,39499,0,1.0022,-0.0068006,-0.0068006,0.047547
9,39500,0,1.0024,-0.0063682,-0.0063682,0.046163
9,39501,0,1.0025,-0.0059439,-0.0059439,0.044807
9,39502,0,1.0026,-0.0055278,-0.0055278,0.043479
9,39503,0,1.0027,-0.0051198,-0.0051198,0.042179
9,39504,0,1.0028,-0.00472,-0.00472,0.040905
9,39505,0,1.0029,-0.0043283,-0.0043283,0.039659
9,39506,0,1.0029,-0.0039447,-0.0039447,0.038439
9,39507,0,1.003,-0.0035692,-0.0035692,0.037245
9,39508,0,1.003,-0.0032019,-0.0032019,0.036076
9,39509,0,1.0031,-0.0028425,-0.0028425,0.034933
9,39510,0,1.0031,-0.0024912,-0.0024912,0.033814
9,39511,0,1.0031,-0.0021478,-0.0021478,0.03272
9,39512,0,1.0031,-0.0018123,-0.0018123,0.03165
9,39513,0,1.0031,-0.0014847,-0.0014847,0.030604
9,39514,0,1.0031,-0.0011649,-0.0011649,0.02958
9,39515,0,1.0031,-0.00085277,-0.00085277,0.02858
9,39516,0,1.0031,-0.00054835,-0.00054835,0.027601
9,39517,0,1.003,-0.00025153,-0.00025153,0.026645
9,39518,0,1.003,3.7759e-05,3.7759e-05,0.025711
9,39519,0,1.003,0.00031959,0.00031959,0.024797
9,39520,0,1.0029,0.00059406,0.00059406,0.023905
9,39521,0,1.0028,0.00086122,0.00086122,0.023033
9,39522,0,1.0028,0.0011212,0.0011212,0.022181
9,39523,0,1.0027,0.001374,0.001374,0.021349
9,39524,0,1.0026,0.0016198,0.0016198,0.020537
9,39525,0,1.0025,0.0018586,0.0018586,0.019743
9,39526,0,1.0024,0.0020906,0.0020906,0.018968
9,39527,0,1.0023,0.0023158,0.0023158,0.018211
9,39528,0,1.0022,0.0025344,0.0025344,0.017472
9,39529,0,1.0021,0.0027463,0.0027463,0.016751
9,39530,0,1.002,0.0029518,0.0029518,0.016047
9,39531,0,1.0019,0.0031509,0.0031509,0.01536
9,39532,0,1.0018,0.0033437,0.0033437,0.014689
9,39533,0,1.0016,0.0035303,0.0035303,0.014034
9,39534,0,1.0015,0.0037108,0.0037108,0.013395
9,39535,0,1.0014,0.0038853,0.0038853,0.012772
9,39536,0,1.0012,0.0040539,0.0040539,0.012164
9,39537,0,1.0011,0.0042167,0.0042167,0.011571
9,39538,0,1.0009,0.0043738,0.0043738,0.010992
9,39539,0,1.0008,0.0045254,0.0045254,0.010427
9,39540,0,1.0006,0.0046714,0.0046714,0.0098765
9,39541,0,1.0005,0.0048119,0.0048119,0.0093392
9,39542,0,1.0003,0.0049472,0.0049472,0.0088153
9,39543,0,1.0002,0.0050773,0.0050773,0.0083042
9,39544,0,0.99998,0.0052022,0.0052022,0.0078058
9,39545,0,0.99981,0.0053222,0.0053222,0.0073197
9,39546,0,0.99964,0.0054372,0.0054372,0.0068456
9,39547,0,0.99947,0.0055473,0.0055473,0.0063833
9,39548,0,0.99929,0.0056527,0.0056527,0.0059324
9,39549,0,0.99911,0.0057535,0.0057535,0.0054926
9,39550,0,0.99893,0.0058497,0.0058497,0.0050637
9,39551,0,0.99875,0.0059415,0.0059415,0.0046454
9,39552,0,0.99856,0.0060288,0.0060288,0.0042375
9,39553,0,0.99837,0.0061119,0.0061119,0.0038395
9,39554,0,0.99819,0.0061908,0.0061908,0.0034513
9,39555,0,0.998,0.0062655,0.0062655,0.0030727
9,39556,0,0.99781,0.0063362,0.0063362,0.0027032
9,39557,0,0.99761,0.006403,0.006403,0.0023428
9,39558,0,0.99742,0.0064659,0.0064659,0.001991
9,39559,0,0.99723,0.006525,0.006525,0.0016477
9,39560,0,0.99703,0.0065804,0.0065804,0.0013126
9,39561,0,0.99683,0.0066321,0.0066321,0.00098551
9,39562,0,0.99664,0.0066803,0.0066803,0.00066611
9,39563,0,0.99644,0.006725,0.006725,0.00035417
9,39564,0,0.99624,0.0067664,0.0067664,4.9464e-05
9,39565,0,0.99604,0.0068043,0.0068043,-0.00024825
9,39566,0,0.99584,0.0068391,0.0068391,-0.0005392
9,39567,0,0.99564,0.0068706,0.0068706,-0.00082363
9,39568,0,0.99544,0.006899,0.006899,-0.0011018
9,39569,0,0.99524,0.0069243,0.0069243,-0.0013738
9,39570,0,0.99504,0.0069466,0.0069466,-0.00164
9,39571,0,0.99484,0.006966,0.006966,-0.0019006
9,39572,0,0.99464,0.0069825,0.0069825,-0.0021558
9,39573,0,0.99444,0.0069963,0.0069963,-0.0024058
9,39574,0,0.99424,0.0070072,0.0070072,-0.0026508
9,39575,0,0.99404,0.0070155,0.0070155,-0.0028911
9,39576,0,0.99384,0.0070211,0.0070211,-0.0031268
9,39577,0,0.99364,0.0070241,0.0070241,-0.0033582
9,39578,0,0.99345,0.0070246,0.0070246,-0.0035854
9,39579,0,0.99325,0.0070225,0.0070225,-0.0038087
9,39580,0,0.99305,0.0070181,0.0070181,-0.0040282
9,39581,0,0.99285,0.0070112,0.0070112,-0.0042442
9,39582,0,0.99266,0.007002,0.007002,-0.0044569
9,39583,0,0.99246,0.0069905,0.0069905,-0.0046664
9,39584,0,0.99226,0.0069767,0.0069767,-0.0048729
9,39585,0,0.99207,0.0069607,0.0069607,-0.0050767
9,39586,0,0.99188,0.0069425,0.0069425,-0.005278
9,39587,0,0.99168,0.0069222,0.0069222,-0.0054768
9,39588,0,0.99149,0.0068997,0.0068997,-0.0056734
9,39589,0,0.9913,0.0068751,0.0068751,-0.0058681
9,39590,0,0.99111,0.0068485,0.0068485,-0.0060609
9,39591,0,0.99093,0.0068198,0.0068198,-0.006252
9,39592,0,0.99074,0.0067892,0.0067892,-0.0064417
9,39593,0,0.99055,0.0067565,0.0067565,-0.0066301
9,39594,0,0.99037,0.0067219,0.0067219,-0.0068173
9,39595,0,0.99018,0.0066854,0.0066854,-0.0070037
9,39596,0,0.99,0.0066469,0.0066469,-0.0071892
9,39597,0,0.98982,0.0066066,0.0066066,-0.0073742
9,39598,0,0.98964,0.0065643,0.0065643,-0.0075588
9,39599,0,0.98947,0.0065202,0.0065202,-0.0077431
9,39600,0,0.98929,0.0064742,0.0064742,-0.0079273
9,39601,0,0.98911,0.0064263,0.0064263,-0.0081117
9,39602,0,0.98894,0.0063766,0.0063766,-0.0082963
9,39603,0,0.98877,0.006325,0.006325,-0.0084813
9,39604,0,0.9886,0.0062715,0.0062715,-0.008667
9,39605,0,0.98843,0.0062162,0.0062162,-0.0088534
9,39606,0,0.98827,0.0061591,0.0061591,-0.0090408
9,39607,0,0.9881,0.0061,0.0061,-0.0092292
9,39608,0,0.98794,0.0060391,0.0060391,-0.009419
9,39609,0,0.98778,0.0059763,0.0059763,-0.0096102
9,39610,0,0.98762,0.0059116,0.0059116,-0.009803
9,39611,0,0.98747,0.0058449,0.0058449,-0.0099976
9,39612,0,0.98731,0.0057763,0.0057763,-0.010194
9,39613,0,0.98716,0.0057057,0.0057057,-0.010393
9,39614,0,0.98701,0.0056331,0.0056331,-0.010594
9,39615,0,0.98686,0.0055585,0.0055585,-0.010797
9,39616,0,0.98671,0.0054818,0.0054818,-0.011003
9,39617,0,0.98657,0.005403,0.005403,-0.011212
9,39618,0,0.98643,0.005322,0.005322,-0.011424
9,39619,0,0.98629,0.0052389,0.0052389,-0.011639
9,39620,0,0.98615,0.0051535,0.0051535,-0.011857
9,39621,0,0.98602,0.0050658,0.0050658,-0.012078
9,39622,0,0.98589,0.0049757,0.0049757,-0.012304
9,39623,0,0.98576,0.0048832,0.0048832,-0.012533
9,39624,0,0.98563,0.0047883,0.0047883,-0.012766
9,39625,0,0.98551,0.0046908,0.0046908,-0.013004
9,39626,0,0.98539,0.0045907,0.0045907,-0.013246
9,39627,0,0.98527,0.0044879,0.0044879,-0.013492
9,39628,0,0.98516,0.0043823,0.0043823,-0.013744
9,39629,0,0.98504,0.0042738,0.0042738,-0.014
9,39630,0,0.98494,0.0041624,0.0041624,-0.014261
9,39631,0,0.98483,0.0040479,0.0040479,-0.014528
9,39632,0,0.98473,0.0039302,0.0039302,-0.0148
9,39633,0,0.98463,0.0038093,0.0038093,-0.015079
9,39634,0,0.98453,0.0036851,0.0036851,-0.015363
9,39635,0,0.98444,0.0035573,0.0035573,-0.015653
9,39636,0,0.98435,0.0034259,0.0034259,-0.01595
9,39637,0,0.98426,0.0032908,0.0032908,-0.016254
9,39638,0,0.98418,0.0031518,0.0031518,-0.016564
9,39639,0,0.9841,0.0030088,0.0030088,-0.016882
9,39640,0,0.98402,0.0028617,0.0028617,-0.017207
9,39641,0,0.98395,0.0027102,0.0027102,-0.01754
9,39642,0,0.98388,0.0025543,0.0025543,-0.01788
9,39643,0,0.98382,0.0023938,0.0023938,-0.018229
9,39644,0,0.98376,0.0022285,0.0022285,-0.018586
9,39645,0,0.98371,0.0020582,0.0020582,-0.018952
9,39646,0,0.98366,0.0018827,0.0018827,-0.019327
9,39647,0,0.98361,0.0017019,0.0017019,-0.019712
9,39648,0,0.98357,0.0015156,0.0015156,-0.020106
9,39649,0,0.98353,0.0013236,0.0013236,-0.02051
9,39650,0,0.9835,0.0011256,0.0011256,-0.020924
9,39651,0,0.98348,0.00092153,0.00092153,-0.021349
9,39652,0,0.98346,0.00071107,0.00071107,-0.021785
9,39653,0,0.98344,0.00049402,0.00049402,-0.022232
9,39654,0,0.98343,0.00027015,0.00027015,-0.022691
9,39655,0,0.98343,3.9228e-05,3.9228e-05,-0.023161
9,39656,0,0.98343,-0.00019899,-0.00019899,-0.023645
9,39657,0,0.98344,-0.00044476,-0.00044476,-0.024141
9,39658,0,0.98346,-0.00069833,-0.00069833,-0.024651
9,39659,0,0.91643,-0.048781,-0.048781,0.30341
9,39660,0,0.91798,-0.048817,-0.048817,0.29979
9,39661,0,0.91953,-0.048836,-0.048836,0.29616
9,39662,0,0.92108,-0.048839,-0.048839,0.29252
9,39663,0,0.92263,-0.048826,-0.048826,0.28888
9,39664,0,0.92418,-0.048796,-0.048796,0.28522
9,39665,0,0.92573,-0.048749,-0.048749,0.28156
9,39666,0,0.92728,-0.048684,-0.048684,0.2779
9,39667,0,0.92882,-0.048602,-0.048602,0.27423
9,39668,0,0.93036,-0.048502,-0.048502,0.27056
9,39669,0,0.9319,-0.048384,-0.048384,0.26689
9,39670,0,0.93343,-0.048248,-0.048248,0.26322
9,39671,0,0.93496,-0.048094,-0.048094,0.25955
9,39672,0,0.93648,-0.047921,-0.047921,0.25588
9,39673,0,0.938,-0.047731,-0.047731,0.25221
9,39674,0,0.9395,-0.047522,-0.047522,0.24855
9,39675,0,0.941,-0.047294,-0.047294,0.2449
9,39676,0,0.94249,-0.047049,-0.047049,0.24125
9,39677,0,0.94397,-0.046786,-0.046786,0.23761
9,39678,0,0.94544,-0.046504,-0.046504,0.23398
9,39679,0,0.9469,-0.046205,-0.046205,0.23036
9,39680,0,0.94835,-0.045889,-0.045889,0.22676
9,39681,0,0.94978,-0.045555,-0.045555,0.22316
9,39682,0,0.9512,-0.045204,-0.045204,0.21959
9,39683,0,0.95261,-0.044836,-0.044836,0.21602
9,39684,0,0.95401,-0.044451,-0.044451,0.21248
9,39685,0,0.95538,-0.044051,-0.044051,0.20895
9,39686,0,0.95675,-0.043635,-0.043635,0.20544
9,39687,0,0.95809,-0.043203,-0.043203,0.20195
9,39688,0,0.95942,-0.042756,-0.042756,0.19848
9,39689,0,0.96073,-0.042295,-0.042295,0.19504
9,39690,0,0.96203,-0.04182,-0.04182,0.19162
9,39691,0,0.9633,-0.041332,-0.041332,0.18822
9,39692,0,0.96456,-0.04083,-0.04083,0.18485
9,39693,0,0.9658,-0.040316,-0.040316,0.1815
9,39694,0,0.96702,-0.039789,-0.039789,0.17818
9,39695,0,0.96822,-0.039252,-0.039252,0.17489
9,39696,0,0.9694,-0.038703,-0.038703,0.17163
9,39697,0,0.97056,-0.038144,-0.038144,0.16839
9,39698,0,0.97169,-0.037575,-0.037575,0.16519
9,39699,0,0.97281,-0.036997,-0.036997,0.16202
9,39700,0,0.9739,-0.03641,-0.03641,0.15888
9,39701,0,0.97498,-0.035815,-0.035815,0.15577
9,39702,0,0.97603,-0.035213,-0.035213,0.1527
9,39703,0,0.97706,-0.034603,-0.034603,0.14965
9,39704,0,0.97806,-0.033988,-0.033988,0.14665
9,39705,0,0.97905,-0.033367,-0.033367,0.14367
9,39706,0,0.98001,-0.03274,-0.03274,0.14073
9,39707,0,0.98095,-0.032109,-0.032109,0.13783
9,39708,0,0.98187,-0.031474,-0.031474,0.13496
9,39709,0,0.98277,-0.030835,-0.030835,0.13213
9,39710,0,0.98364,-0.030194,-0.030194,0.12933
9,39711,0,0.98449,-0.02955,-0.02955,0.12657
9,39712,0,0.98532,-0.028904,-0.028904,0.12385
9,39713,0,0.98613,-0.028257,-0.028257,0.12116
9,39714,0,0.98691,-0.02761,-0.02761,0.11852
9,39715,0,0.98767,-0.026961,-0.026961,0.1159
9,39716,0,0.98841,-0.026314,-0.026314,0.11333
9,39717,0,0.98913,-0.025666,-0.025666,0.11079
9,39718,0,0.98983,-0.02502,-0.02502,0.10829
9,39719,0,0.99051,-0.024376,-0.024376,0.10583
9,39720,0,0.99116,-0.023733,-0.023733,0.1034
9,39721,0,0.99179,-0.023093,-0.023093,0.10101
9,39722,0,0.99241,-0.022456,-0.022456,0.098663
9,39723,0,0.993,-0.021822,-0.021822,0.096349
9,39724,0,0.99357,-0.021192,-0.021192,0.094072
9,39725,0,0.99412,-0.020565,-0.020565,0.091832
9,39726,0,0.99465,-0.019943,-0.019943,0.089628
9,39727,0,0.99516,-0.019325,-0.019325,0.087462
9,39728,0,0.99565,-0.018713,-0.018713,0.085331
9,39729,0,0.99613,-0.018106,-0.018106,0.083237
9,39730,0,0.99658,-0.017504,-0.017504,0.081179
9,39731,0,0.99702,-0.016908,-0.016908,0.079156
9,39732,0,0.99744,-0.016318,-0.016318,0.077169
9,39733,0,0.99783,-0.015734,-0.015734,0.075217
9,39734,0,0.99822,-0.015157,-0.015157,0.0733
9,39735,0,0.99858,-0.014587,-0.014587,0.071418
9,39736,0,0.99893,-0.014023,-0.014023,0.06957
9,39737,0,0.99926,-0.013467,-0.013467,0.067756
9,39738,0,0.99957,-0.012917,-0.012917,0.065975
9,39739,0,0.99987,-0.012376,-0.012376,0.064228
9,39740,0,1.0002,-0.011842,-0.011842,0.062514
9,39741,0,1.0004,-0.011315,-0.011315,0.060832
9,39742,0,1.0007,-0.010797,-0.010797,0.059183
9,39743,0,1.0009,-0.010286,-0.010286,0.057565
9,39744,0,1.0011,-0.0097832,-0.0097832,0.05598
9,39745,0,1.0013,-0.0092887,-0.0092887,0.054425
9,39746,0,1.0015,-0.0088023,-0.0088023,0.052901
9,39747,0,1.0017,-0.0083242,-0.0083242,0.051407
9,39748,0,1.0019,-0.0078544,-0.0078544,0.049944
9,39749,0,1.002,-0.007393,-0.007393,0.04851
9,39750,0,1.0022,-0.0069399,-0.0069399,0.047105
9,39751,0,1.0023,-0.0064953,-0.0064953,0.045729
9,39752,0,1.0024,-0.0060591,-0.0060591,0.044381
9,39753,0,1.0025,-0.0056313,-0.0056313,0.043061
9,39754,0,1.0026,-0.0052119,-0.0052119,0.041769
9,39755,0,1.0027,-0.004801,-0.004801,0.040504
9,39756,0,1.0028,-0.0043986,-0.0043986,0.039266
9,39757,0,1.0028,-0.0040045,-0.0040045,0.038054
9,39758,0,1.0029,-0.0036188,-0.0036188,0.036868
9,39759,0,1.0029,-0.0032415,-0.0032415,0.035708
9,39760,0,1.003,-0.0028725,-0.0028725,0.034573
9,39761,0,1.003,-0.0025117,-0.0025117,0.033462
9,39762,0,1.003,-0.0021592,-0.0021592,0.032376
9,39763,0,1.003,-0.0018148,-0.0018148,0.031314
9,39764,0,1.003,-0.0014786,-0.0014786,0.030276
9,39765,0,1.003,-0.0011504,-0.0011504,0.02926
9,39766,0,1.003,-0.00083017,-0.00083017,0.028267
9,39767,0,1.003,-0.00051787,-0.00051787,0.027297
9,39768,0,1.0029,-0.00021341,-0.00021341,0.026348
9,39769,0,1.0029,8.3288e-05,8.3288e-05,0.025422
9,39770,0,1.0028,0.0003723,0.0003723,0.024516
9,39771,0,1.0028,0.00065371,0.00065371,0.023631
9,39772,0,1.0027,0.0009276,0.0009276,0.022766
9,39773,0,1.0026,0.0011941,0.0011941,0.021922
9,39774,0,1.0025,0.0014532,0.0014532,0.021097
9,39775,0,1.0025,0.001705,0.001705,0.020291
9,39776,0,1.0024,0.0019498,0.0019498,0.019505
9,39777,0,1.0023,0.0021874,0.0021874,0.018737
9,39778,0,1.0022,0.0024181,0.0024181,0.017987
9,39779,0,1.0021,0.0026419,0.0026419,0.017254
9,39780,0,1.002,0.0028589,0.0028589,0.01654
9,39781,0,1.0018,0.0030693,0.0030693,0.015842
9,39782,0,1.0017,0.0032731,0.0032731,0.015161
9,39783,0,1.0016,0.0034705,0.0034705,0.014497
9,39784,0,1.0015,0.0036614,0.0036614,0.013848
9,39785,0,1.0013,0.0038461,0.0038461,0.013216
9,39786,0,1.0012,0.0040247,0.0040247,0.012599
9,39787,0,1.0011,0.0041971,0.0041971,0.011996
9,39788,0,1.0009,0.0043637,0.0043637,0.011409
9,39789,0,1.0008,0.0045243,0.0045243,0.010836
9,39790,0,1.0006,0.0046792,0.0046792,0.010277
9,39791,0,1.0005,0.0048284,0.0048284,0.0097316
9,39792,0,1.0003,0.0049721,0.0049721,0.0091998
9,39793,0,1.0001,0.0051104,0.0051104,0.0086812
9,39794,0,0.99997,0.0052432,0.0052432,0.0081753
9,39795,0,0.9998,0.0053709,0.0053709,0.0076821
9,39796,0,0.99963,0.0054933,0.0054933,0.007201
9,39797,0,0.99946,0.0056107,0.0056107,0.0067319
9,39798,0,0.99928,0.0057232,0.0057232,0.0062744
9,39799,0,0.9991,0.0058308,0.0058308,0.0058282
9,39800,0,0.99892,0.0059336,0.0059336,0.0053931
9,39801,0,0.99874,0.0060317,0.0060317,0.0049688
9,39802,0,0.99856,0.0061252,0.0061252,0.004555
9,39803,0,0.99838,0.0062143,0.0062143,0.0041514
9,39804,0,0.99819,0.0062989,0.0062989,0.0037578
9,39805,0,0.998,0.0063793,0.0063793,0.0033738
9,39806,0,0.99781,0.0064554,0.0064554,0.0029993
9,39807,0,0.99762,0.0065274,0.0065274,0.0026339
9,39808,0,0.99743,0.0065953,0.0065953,0.0022774
9,39809,0,0.99724,0.0066593,0.0066593,0.0019295
9,39810,0,0.99705,0.0067193,0.0067193,0.00159
9,39811,0,0.99685,0.0067756,0.0067756,0.0012586
9,39812,0,0.99666,0.0068282,0.0068282,0.00093517
9,39813,0,0.99646,0.0068771,0.0068771,0.00061932
9,39814,0,0.99627,0.0069224,0.0069224,0.00031087
9,39815,0,0.99607,0.0069642,0.0069642,9.5781e-06
9,39816,0,0.99587,0.0070027,0.0070027,-0.00028479
9,39817,0,0.99567,0.0070378,0.0070378,-0.00057248
9,39818,0,0.99548,0.0070696,0.0070696,-0.00085371
9,39819,0,0.99528,0.0070982,0.0070982,-0.0011287
9,39820,0,0.99508,0.0071236,0.0071236,-0.0013977
9,39821,0,0.99488,0.007146,0.007146,-0.0016609
9,39822,0,0.99468,0.0071654,0.0071654,-0.0019186
9,39823,0,0.99448,0.0071819,0.0071819,-0.0021709
9,39824,0,0.99429,0.0071954,0.0071954,-0.0024181
9,39825,0,0.99409,0.0072062,0.0072062,-0.0026603
9,39826,0,0.99389,0.0072141,0.0072141,-0.0028979
9,39827,0,0.99369,0.0072194,0.0072194,-0.0031309
9,39828,0,0.99349,0.007222,0.007222,-0.0033597
9,39829,0,0.9933,0.007222,0.007222,-0.0035844
9,39830,0,0.9931,0.0072195,0.0072195,-0.0038051
9,39831,0,0.99291,0.0072145,0.0072145,-0.0040222
9,39832,0,0.99271,0.007207,0.007207,-0.0042358
9,39833,0,0.99252,0.0071971,0.0071971,-0.0044461
9,39834,0,0.99232,0.0071848,0.0071848,-0.0046533
9,39835,0,0.99213,0.0071702,0.0071702,-0.0048576
9,39836,0,0.99194,0.0071534,0.0071534,-0.0050592
9,39837,0,0.99175,0.0071342,0.0071342,-0.0052582
9,39838,0,0.99156,0.0071129,0.0071129,-0.0054549
9,39839,0,0.99137,0.0070894,0.0070894,-0.0056494
9,39840,0,0.99118,0.0070638,0.0070638,-0.0058419
9,39841,0,0.99099,0.0070361,0.0070361,-0.0060327
9,39842,0,0.99081,0.0070063,0.0070063,-0.0062218
9,39843,0,0.99062,0.0069744,0.0069744,-0.0064094
9,39844,0,0.99044,0.0069405,0.0069405,-0.0065958
9,39845,0,0.99026,0.0069046,0.0069046,-0.0067811
9,39846,0,0.99008,0.0068667,0.0068667,-0.0069655
9,39847,0,0.9899,0.0068269,0.0068269,-0.0071491
9,39848,0,0.98972,0.0067851,0.0067851,-0.0073322
9,39849,0,0.98954,0.0067414,0.0067414,-0.0075148
9,39850,0,0.98937,0.0066957,0.0066957,-0.0076972
9,39851,0,0.9892,0.0066482,0.0066482,-0.0078796
9,39852,0,0.98902,0.0065987,0.0065987,-0.0080621
9,39853,0,0.98885,0.0065473,0.0065473,-0.0082448
9,39854,0,0.98868,0.0064941,0.0064941,-0.008428
9,39855,0,0.98852,0.0064389,0.0064389,-0.0086117
9,39856,0,0.98835,0.0063818,0.0063818,-0.0087963
9,39857,0,0.98819,0.0063229,0.0063229,-0.0089817
9,39858,0,0.98803,0.006262,0.006262,-0.0091683
9,39859,0,0.98787,0.0061992,0.0061992,-0.0093562
9,39860,0,0.98771,0.0061344,0.0061344,-0.0095454
9,39861,0,0.98755,0.0060677,0.0060677,-0.0097363
9,39862,0,0.9874,0.0059991,0.0059991,-0.0099289
9,39863,0,0.98725,0.0059284,0.0059284,-0.010123
9,39864,0,0.9871,0.0058557,0.0058557,-0.01032
9,39865,0,0.98695,0.005781,0.005781,-0.010519
9,39866,0,0.98681,0.0057041,0.0057041,-0.01072
9,39867,0,0.98666,0.0056252,0.0056252,-0.010924
9,39868,0,0.98652,0.0055441,0.0055441,-0.011131
9,39869,0,0.98638,0.0054608,0.0054608,-0.01134
9,39870,0,0.98625,0.0053753,0.0053753,-0.011553
9,39871,0,0.98611,0.0052874,0.0052874,-0.011769
9,39872,0,0.98598,0.0051973,0.0051973,-0.011988
9,39873,0,0.98585,0.0051047,0.0051047,-0.012211
9,39874,0,0.98573,0.0050096,0.0050096,-0.012438
9,39875,0,0.9856,0.004912,0.004912,-0.012669
9,39876,0,0.98548,0.0048119,0.0048119,-0.012904
9,39877,0,0.98536,0.004709,0.004709,-0.013143
9,39878,0,0.98525,0.0046034,0.0046034,-0.013387
9,39879,0,0.98513,0.0044949,0.0044949,-0.013635
9,39880,0,0.98502,0.0043835,0.0043835,-0.013888
9,39881,0,0.98492,0.0042691,0.0042691,-0.014147
9,39882,0,0.98481,0.0041515,0.0041515,-0.01441
9,39883,0,0.98471,0.0040308,0.0040308,-0.01468
9,39884,0,0.98461,0.0039067,0.0039067,-0.014954
9,39885,0,0.98452,0.0037791,0.0037791,-0.015235
9,39886,0,0.98443,0.003648,0.003648,-0.015522
9,39887,0,0.98434,0.0035132,0.0035132,-0.015815
9,39888,0,0.98425,0.0033745,0.0033745,-0.016115
9,39889,0,0.98417,0.0032319,0.0032319,-0.016421
9,39890,0,0.9841,0.0030852,0.0030852,-0.016735
9,39891,0,0.98402,0.0029343,0.0029343,-0.017056
9,39892,0,0.98395,0.0027789,0.0027789,-0.017384
9,39893,0,0.98389,0.002619,0.002619,-0.01772
9,39894,0,0.98382,0.0024543,0.0024543,-0.018064
9,39895,0,0.98377,0.0022847,0.0022847,-0.018416
9,39896,0,0.98371,0.0021101,0.0021101,-0.018777
9,39897,0,0.98366,0.0019302,0.0019302,-0.019147
9,39898,0,0.98362,0.0017448,0.0017448,-0.019526
9,39899,0,0.98358,0.0015537,0.0015537,-0.019914
9,39900,0,0.98354,0.0013568,0.0013568,-0.020312
9,39901,0,0.98351,0.0011537,0.0011537,-0.02072
9,39902,0,0.98349,0.00094444,0.00094444,-0.021139
9,39903,0,0.98347,0.0007286,0.0007286,-0.021568
9,39904,0,0.98345,0.000506,0.000506,-0.022009
9,39905,0,0.98344,0.00027641,0.00027641,-0.02246
9,39906,0,0.98344,3.9577e-05,3.9577e-05,-0.022924
9,39907,0,0.98344,-0.00020475,-0.00020475,-0.0234
9,39908,0,0.98345,-0.00045682,-0.00045682,-0.023888
9,39909,0,0.98347,-0.00071691,-0.00071691,-0.02439
9,39910,0,0.91659,-0.050332,-0.050332,0.30346
9,39911,0,0.91814,-0.050369,-0.050369,0.29982
9,39912,0,0.9197,-0.05039,-0.05039,0.29617
9,39913,0,0.92126,-0.050394,-0.050394,0.29252
9,39914,0,0.92282,-0.05038,-0.05038,0.28885
9,39915,0,0.92437,-0.050349,-0.050349,0.28518
9,39916,0,0.92593,-0.050301,-0.050301,0.28151
9,39917,0,0.92748,-0.050234,-0.050234,0.27782
9,39918,0,0.92904,-0.050149,-0.050149,0.27414
9,39919,0,0.93058,-0.050045,-0.050045,0.27045
9,39920,0,0.93213,-0.049923,-0.049923,0.26676
9,39921,0,0.93367,-0.049782,-0.049782,0.26307
9,39922,0,0.9352,-0.049622,-0.049622,0.25938
9,39923,0,0.93673,-0.049443,-0.049443,0.25569
9,39924,0,0.93825,-0.049245,-0.049245,0.25201
9,39925,0,0.93976,-0.049028,-0.049028,0.24833
9,39926,0,0.94127,-0.048792,-0.048792,0.24466
9,39927,0,0.94277,-0.048537,-0.048537,0.24099
9,39928,0,0.94425,-0.048264,-0.048264,0.23733
9,39929,0,0.94573,-0.047971,-0.047971,0.23369
9,39930,0,0.94719,-0.047661,-0.047661,0.23005
9,39931,0,0.94864,-0.047332,-0.047332,0.22643
9,39932,0,0.95008,-0.046985,-0.046985,0.22282
9,39933,0,0.95151,-0.04662,-0.04662,0.21922
9,39934,0,0.95292,-0.046238,-0.046238,0.21564
9,39935,0,0.95431,-0.045839,-0.045839,0.21208
9,39936,0,0.9557,-0.045423,-0.045423,0.20853
9,39937,0,0.95706,-0.04499,-0.04499,0.20501
9,39938,0,0.95841,-0.044542,-0.044542,0.2015
9,39939,0,0.95974,-0.044078,-0.044078,0.19802
9,39940,0,0.96106,-0.0436,-0.0436,0.19456
9,39941,0,0.96235,-0.043106,-0.043106,0.19113
9,39942,0,0.96363,-0.042599,-0.042599,0.18771
9,39943,0,0.96489,-0.042078,-0.042078,0.18433
9,39944,0,0.96613,-0.041544,-0.041544,0.18097
9,39945,0,0.96734,-0.040998,-0.040998,0.17764
9,39946,0,0.96854,-0.04044,-0.04044,0.17434
