"Points:0","Points:1","Points:2","disp:0","disp:1","ids"
0.38322,0.46276,0,0.01669,-0.003377,59153
0.38531,0.46276,0,0.016781,-0.0033781,59154
0.38739,0.46276,0,0.016872,-0.0033792,59155
0.38947,0.46276,0,0.016963,-0.0033803,59156
0.39156,0.46275,0,0.017054,-0.0033814,59157
0.39364,0.46275,0,0.017145,-0.0033825,59158
0.39572,0.46275,0,0.017236,-0.0033836,59159
0.39781,0.46275,0,0.017327,-0.0033847,59160
0.39989,0.46275,0,0.017418,-0.0033858,59161
0.40197,0.46275,0,0.01751,-0.0033869,59162
0.40405,0.46275,0,0.017601,-0.003388,59163
0.40614,0.46275,0,0.017692,-0.0033891,59164
0.40822,0.46275,0,0.017783,-0.0033902,59165
0.4103,0.46274,0,0.017874,-0.0033914,59166
0.41239,0.46274,0,0.017966,-0.0033925,59167
0.41447,0.46274,0,0.018057,-0.0033937,59168
0.41655,0.46274,0,0.018148,-0.0033949,59169
0.41864,0.46274,0,0.01824,-0.0033961,59170
0.42072,0.46274,0,0.018331,-0.0033973,59171
0.42281,0.46274,0,0.018423,-0.0033985,59172
0.42489,0.46274,0,0.018514,-0.0033997,59173
0.42697,0.46273,0,0.018605,-0.003401,59174
0.42906,0.46273,0,0.018697,-0.0034023,59175
0.43114,0.46273,0,0.018788,-0.0034036,59176
0.43322,0.46273,0,0.01888,-0.0034049,59177
0.43531,0.46273,0,0.018971,-0.0034062,59178
0.43739,0.46273,0,0.019063,-0.0034076,59179
0.43947,0.46273,0,0.019155,-0.003409,59180
0.44156,0.46273,0,0.019246,-0.0034104,59181
0.44364,0.46272,0,0.019338,-0.0034118,59182
0.44572,0.46272,0,0.019429,-0.0034133,59183
0.44781,0.46272,0,0.019521,-0.0034148,59184
0.44989,0.46272,0,0.019613,-0.0034163,59185
0.45198,0.46272,0,0.019704,-0.0034179,59186
0.45406,0.46272,0,0.019796,-0.0034195,59187
0.45614,0.46271,0,0.019888,-0.0034211,59188
0.45823,0.46271,0,0.01998,-0.0034227,59189
0.46031,0.46271,0,0.020071,-0.0034244,59190
0.46239,0.46271,0,0.020163,-0.0034261,59191
0.46448,0.46271,0,0.020255,-0.0034279,59192
0.46656,0.46271,0,0.020347,-0.0034297,59193
0.46865,0.4627,0,0.020438,-0.0034315,59194
0.47073,0.4627,0,0.02053,-0.0034334,59195
0.47281,0.4627,0,0.020622,-0.0034353,59196
0.4749,0.4627,0,0.020714,-0.0034372,59197
0.47698,0.4627,0,0.020806,-0.0034392,59198
0.47906,0.46269,0,0.020898,-0.0034412,59199
0.48115,0.46269,0,0.020989,-0.0034432,59200
0.48323,0.46269,0,0.021081,-0.0034453,59201
0.48532,0.46269,0,0.021173,-0.0034474,59202
0.4874,0.46269,0,0.021265,-0.0034496,59203
0.48948,0.46268,0,0.021357,-0.0034518,59204
0.49157,0.46268,0,0.021449,-0.0034541,59205
0.49365,0.46268,0,0.021541,-0.0034563,59206
0.49574,0.46268,0,0.021633,-0.0034587,59207
0.49782,0.46267,0,0.021725,-0.003461,59208
0.4999,0.46267,0,0.021817,-0.0034634,59209
0.50199,0.46267,0,0.021909,-0.0034659,59210
0.50407,0.46267,0,0.022001,-0.0034684,59211
0.50616,0.46266,0,0.022093,-0.0034709,59212
0.50824,0.46266,0,0.022184,-0.0034734,59213
0.51032,0.46266,0,0.022276,-0.003476,59214
0.51241,0.46266,0,0.022368,-0.0034786,59215
0.51449,0.46265,0,0.02246,-0.0034812,59216
0.51658,0.46265,0,0.022552,-0.0034839,59217
0.51866,0.46265,0,0.022644,-0.0034865,59218
0.52074,0.46265,0,0.022736,-0.0034892,59219
0.52283,0.46264,0,0.022828,-0.0034919,59220
0.0020794,0.46807,0,8.7387e-05,-5.8279e-05,59221
0,0.46813,0,0,0,59222
0.0041598,0.46801,0,0.00017571,-0.00011803,59223
0.0062411,0.46795,0,0.00026503,-0.00017905,59224
0.0083235,0.46789,0,0.00035537,-0.00024113,59225
0.010407,0.46782,0,0.00044674,-0.00030402,59226
0.012491,0.46776,0,0.00053912,-0.00036747,59227
0.014577,0.4677,0,0.00063246,-0.00043121,59228
0.016663,0.46763,0,0.00072669,-0.00049499,59229
0.01875,0.46757,0,0.00082172,-0.0005586,59230
0.020838,0.46751,0,0.00091746,-0.00062183,59231
0.022926,0.46744,0,0.0010138,-0.00068448,59232
0.025015,0.46738,0,0.0011106,-0.00074643,59233
0.027104,0.46732,0,0.0012079,-0.00080753,59234
0.029194,0.46726,0,0.0013054,-0.00086769,59235
0.031284,0.4672,0,0.0014032,-0.00092682,59236
0.033374,0.46714,0,0.0015011,-0.00098488,59237
0.035464,0.46709,0,0.001599,-0.0010418,59238
0.037554,0.46703,0,0.001697,-0.0010976,59239
0.039643,0.46698,0,0.0017948,-0.0011522,59240
0.041733,0.46692,0,0.0018926,-0.0012056,59241
0.043823,0.46687,0,0.0019903,-0.0012579,59242
0.045912,0.46682,0,0.0020878,-0.001309,59243
0.048002,0.46677,0,0.002185,-0.0013589,59244
0.050091,0.46672,0,0.0022821,-0.0014077,59245
0.05218,0.46667,0,0.0023789,-0.0014554,59246
0.054268,0.46663,0,0.0024755,-0.0015019,59247
0.056357,0.46658,0,0.0025718,-0.0015474,59248
0.058445,0.46654,0,0.0026678,-0.0015918,59249
0.060533,0.46649,0,0.0027636,-0.0016352,59250
0.06262,0.46645,0,0.0028591,-0.0016776,59251
0.064707,0.46641,0,0.0029543,-0.001719,59252
0.066794,0.46637,0,0.0030492,-0.0017594,59253
0.068881,0.46633,0,0.0031439,-0.0017989,59254
0.070967,0.46629,0,0.0032383,-0.0018374,59255
0.073054,0.46625,0,0.0033325,-0.0018751,59256
0.07514,0.46622,0,0.0034264,-0.0019119,59257
0.077225,0.46618,0,0.00352,-0.0019478,59258
0.079311,0.46614,0,0.0036134,-0.001983,59259
0.081396,0.46611,0,0.0037066,-0.0020173,59260
0.083481,0.46608,0,0.0037995,-0.0020508,59261
0.085566,0.46604,0,0.0038922,-0.0020836,59262
0.08765,0.46601,0,0.0039847,-0.0021156,59263
0.089734,0.46598,0,0.004077,-0.0021469,59264
0.091818,0.46595,0,0.0041691,-0.0021774,59265
0.093902,0.46592,0,0.004261,-0.0022073,59266
0.095986,0.46589,0,0.0043527,-0.0022365,59267
0.09807,0.46586,0,0.0044442,-0.002265,59268
0.10015,0.46583,0,0.0045355,-0.0022929,59269
0.10224,0.46581,0,0.0046267,-0.0023202,59270
0.10432,0.46578,0,0.0047177,-0.0023468,59271
0.1064,0.46575,0,0.0048085,-0.0023729,59272
0.10848,0.46573,0,0.0048993,-0.0023983,59273
0.11057,0.4657,0,0.0049898,-0.0024232,59274
0.11265,0.46568,0,0.0050802,-0.0024476,59275
0.11473,0.46566,0,0.0051705,-0.0024713,59276
0.11681,0.46563,0,0.0052607,-0.0024946,59277
0.1189,0.46561,0,0.0053508,-0.0025173,59278
0.12098,0.46559,0,0.0054407,-0.0025395,59279
0.12306,0.46557,0,0.0055305,-0.0025612,59280
0.12514,0.46555,0,0.0056202,-0.0025825,59281
0.12722,0.46552,0,0.0057099,-0.0026032,59282
0.12931,0.4655,0,0.0057994,-0.0026235,59283
0.13139,0.46548,0,0.0058889,-0.0026433,59284
0.13347,0.46546,0,0.0059782,-0.0026627,59285
0.13555,0.46545,0,0.0060675,-0.0026816,59286
0.13763,0.46543,0,0.0061567,-0.0027001,59287
0.13971,0.46541,0,0.0062458,-0.0027182,59288
0.14179,0.46539,0,0.0063349,-0.0027359,59289
0.14387,0.46537,0,0.0064239,-0.0027532,59290
0.14596,0.46536,0,0.0065129,-0.0027701,59291
0.14804,0.46534,0,0.0066018,-0.0027866,59292
0.15012,0.46532,0,0.0066906,-0.0028027,59293
0.1522,0.46531,0,0.0067794,-0.0028185,59294
0.15428,0.46529,0,0.0068681,-0.0028339,59295
0.15636,0.46528,0,0.0069568,-0.002849,59296
0.15844,0.46526,0,0.0070455,-0.0028637,59297
0.16052,0.46525,0,0.0071341,-0.002878,59298
0.1626,0.46524,0,0.0072227,-0.0028921,59299
0.16468,0.46522,0,0.0073113,-0.0029058,59300
0.16676,0.46521,0,0.0073998,-0.0029192,59301
0.16884,0.4652,0,0.0074883,-0.0029323,59302
0.17092,0.46518,0,0.0075768,-0.0029451,59303
0.173,0.46517,0,0.0076653,-0.0029575,59304
0.17508,0.46516,0,0.0077537,-0.0029697,59305
0.17716,0.46515,0,0.0078422,-0.0029817,59306
0.17925,0.46513,0,0.0079306,-0.0029933,59307
0.18133,0.46512,0,0.008019,-0.0030046,59308
0.18341,0.46511,0,0.0081074,-0.0030157,59309
0.18549,0.4651,0,0.0081958,-0.0030266,59310
0.18757,0.46509,0,0.0082842,-0.0030371,59311
0.18965,0.46508,0,0.0083726,-0.0030474,59312
0.19173,0.46507,0,0.0084609,-0.0030575,59313
0.19381,0.46506,0,0.0085493,-0.0030673,59314
0.19589,0.46505,0,0.0086377,-0.0030769,59315
0.19797,0.46504,0,0.0087261,-0.0030863,59316
0.20005,0.46503,0,0.0088145,-0.0030954,59317
0.20213,0.46502,0,0.0089029,-0.0031043,59318
0.20421,0.46501,0,0.0089913,-0.003113,59319
0.20629,0.46501,0,0.0090797,-0.0031215,59320
0.20837,0.465,0,0.0091681,-0.0031298,59321
0.21045,0.46499,0,0.0092566,-0.0031379,59322
0.21253,0.46498,0,0.009345,-0.0031457,59323
0.21461,0.46497,0,0.0094335,-0.0031534,59324
0.21669,0.46497,0,0.0095219,-0.0031609,59325
0.21877,0.46496,0,0.0096104,-0.0031682,59326
0.22085,0.46495,0,0.0096989,-0.0031753,59327
0.22293,0.46495,0,0.0097875,-0.0031823,59328
0.22502,0.46494,0,0.009876,-0.003189,59329
0.2271,0.46493,0,0.0099646,-0.0031956,59330
0.22918,0.46493,0,0.010053,-0.003202,59331
0.23126,0.46492,0,0.010142,-0.0032083,59332
0.23334,0.46491,0,0.01023,-0.0032144,59333
0.23542,0.46491,0,0.010319,-0.0032203,59334
0.2375,0.4649,0,0.010408,-0.0032261,59335
0.23958,0.4649,0,0.010496,-0.0032318,59336
0.24166,0.46489,0,0.010585,-0.0032373,59337
0.24374,0.46488,0,0.010674,-0.0032426,59338
0.24582,0.46488,0,0.010763,-0.0032478,59339
0.2479,0.46487,0,0.010851,-0.0032529,59340
0.24998,0.46487,0,0.01094,-0.0032578,59341
0.25207,0.46486,0,0.011029,-0.0032626,59342
0.25415,0.46486,0,0.011118,-0.0032673,59343
0.25623,0.46486,0,0.011207,-0.0032719,59344
0.25831,0.46485,0,0.011296,-0.0032763,59345
0.26039,0.46485,0,0.011385,-0.0032806,59346
0.26247,0.46484,0,0.011474,-0.0032848,59347
0.26455,0.46484,0,0.011563,-0.0032889,59348
0.26663,0.46483,0,0.011652,-0.0032929,59349
0.26871,0.46483,0,0.011741,-0.0032967,59350
0.27079,0.46483,0,0.01183,-0.0033005,59351
0.27288,0.46482,0,0.011919,-0.0033042,59352
0.27496,0.46482,0,0.012009,-0.0033077,59353
0.27704,0.46482,0,0.012098,-0.0033112,59354
0.27912,0.46481,0,0.012187,-0.0033145,59355
0.2812,0.46481,0,0.012276,-0.0033178,59356
0.28328,0.46481,0,0.012366,-0.003321,59357
0.28536,0.4648,0,0.012455,-0.0033241,59358
0.28744,0.4648,0,0.012544,-0.0033271,59359
0.28953,0.4648,0,0.012634,-0.00333,59360
0.29161,0.46479,0,0.012723,-0.0033329,59361
0.29369,0.46479,0,0.012813,-0.0033356,59362
0.29577,0.46479,0,0.012902,-0.0033383,59363
0.29785,0.46479,0,0.012992,-0.0033409,59364
0.29993,0.46478,0,0.013082,-0.0033435,59365
0.30202,0.46478,0,0.013171,-0.003346,59366
0.3041,0.46478,0,0.013261,-0.0033484,59367
0.30618,0.46478,0,0.013351,-0.0033507,59368
0.30826,0.46477,0,0.01344,-0.003353,59369
0.31034,0.46477,0,0.01353,-0.0033552,59370
0.31242,0.46477,0,0.01362,-0.0033574,59371
0.31451,0.46477,0,0.01371,-0.0033595,59372
0.31659,0.46477,0,0.013799,-0.0033615,59373
0.31867,0.46476,0,0.013889,-0.0033635,59374
0.32075,0.46476,0,0.013979,-0.0033654,59375
0.32283,0.46476,0,0.014069,-0.0033673,59376
0.32492,0.46476,0,0.014159,-0.0033691,59377
0.327,0.46476,0,0.014249,-0.0033709,59378
0.32908,0.46475,0,0.014339,-0.0033727,59379
0.33116,0.46475,0,0.01443,-0.0033744,59380
0.33324,0.46475,0,0.01452,-0.003376,59381
0.33533,0.46475,0,0.01461,-0.0033776,59382
0.33741,0.46475,0,0.0147,-0.0033792,59383
0.33949,0.46475,0,0.01479,-0.0033808,59384
0.34157,0.46475,0,0.014881,-0.0033823,59385
0.34366,0.46474,0,0.014971,-0.0033837,59386
0.34574,0.46474,0,0.015061,-0.0033852,59387
0.34782,0.46474,0,0.015152,-0.0033866,59388
0.3499,0.46474,0,0.015242,-0.003388,59389
0.35199,0.46474,0,0.015332,-0.0033893,59390
0.35407,0.46474,0,0.015423,-0.0033906,59391
0.35615,0.46474,0,0.015513,-0.0033919,59392
0.35823,0.46473,0,0.015604,-0.0033932,59393
0.36032,0.46473,0,0.015695,-0.0033945,59394
0.3624,0.46473,0,0.015785,-0.0033957,59395
0.36448,0.46473,0,0.015876,-0.0033969,59396
0.36656,0.46473,0,0.015966,-0.0033982,59397
0.36865,0.46473,0,0.016057,-0.0033993,59398
0.37073,0.46473,0,0.016148,-0.0034005,59399
0.37281,0.46473,0,0.016239,-0.0034017,59400
0.3749,0.46472,0,0.016329,-0.0034028,59401
0.37698,0.46472,0,0.01642,-0.003404,59402
0.37906,0.46472,0,0.016511,-0.0034051,59403
0.38114,0.46472,0,0.016602,-0.0034062,59404
0.38323,0.46472,0,0.016693,-0.0034073,59405
0.38531,0.46472,0,0.016784,-0.0034084,59406
0.38739,0.46472,0,0.016875,-0.0034096,59407
0.38948,0.46472,0,0.016966,-0.0034107,59408
0.39156,0.46472,0,0.017057,-0.0034118,59409
0.39364,0.46471,0,0.017148,-0.0034129,59410
0.39572,0.46471,0,0.017239,-0.003414,59411
0.39781,0.46471,0,0.01733,-0.0034151,59412
0.39989,0.46471,0,0.017421,-0.0034162,59413
0.40197,0.46471,0,0.017512,-0.0034173,59414
0.40406,0.46471,0,0.017603,-0.0034184,59415
0.40614,0.46471,0,0.017695,-0.0034196,59416
0.40822,0.46471,0,0.017786,-0.0034207,59417
0.41031,0.46471,0,0.017877,-0.0034219,59418
0.41239,0.4647,0,0.017968,-0.003423,59419
0.41447,0.4647,0,0.01806,-0.0034242,59420
0.41656,0.4647,0,0.018151,-0.0034254,59421
0.41864,0.4647,0,0.018242,-0.0034266,59422
0.42072,0.4647,0,0.018334,-0.0034278,59423
0.42281,0.4647,0,0.018425,-0.003429,59424
0.42489,0.4647,0,0.018516,-0.0034303,59425
0.42697,0.4647,0,0.018608,-0.0034315,59426
0.42906,0.46469,0,0.018699,-0.0034328,59427
0.43114,0.46469,0,0.018791,-0.0034341,59428
0.43323,0.46469,0,0.018882,-0.0034355,59429
0.43531,0.46469,0,0.018974,-0.0034368,59430
0.43739,0.46469,0,0.019065,-0.0034382,59431
0.43948,0.46469,0,0.019157,-0.0034396,59432
0.44156,0.46469,0,0.019249,-0.003441,59433
0.44364,0.46469,0,0.01934,-0.0034425,59434
0.44573,0.46468,0,0.019432,-0.0034439,59435
0.44781,0.46468,0,0.019523,-0.0034454,59436
0.44989,0.46468,0,0.019615,-0.003447,59437
0.45198,0.46468,0,0.019707,-0.0034485,59438
0.45406,0.46468,0,0.019799,-0.0034501,59439
0.45615,0.46468,0,0.01989,-0.0034518,59440
0.45823,0.46467,0,0.019982,-0.0034534,59441
0.46031,0.46467,0,0.020074,-0.0034551,59442
0.4624,0.46467,0,0.020165,-0.0034568,59443
0.46448,0.46467,0,0.020257,-0.0034586,59444
0.46656,0.46467,0,0.020349,-0.0034604,59445
0.46865,0.46467,0,0.020441,-0.0034622,59446
0.47073,0.46466,0,0.020533,-0.0034641,59447
0.47282,0.46466,0,0.020624,-0.003466,59448
0.4749,0.46466,0,0.020716,-0.0034679,59449
0.47698,0.46466,0,0.020808,-0.0034699,59450
0.47907,0.46466,0,0.0209,-0.0034719,59451
0.48115,0.46465,0,0.020992,-0.003474,59452
0.48324,0.46465,0,0.021084,-0.0034761,59453
0.48532,0.46465,0,0.021176,-0.0034782,59454
0.4874,0.46465,0,0.021268,-0.0034804,59455
0.48949,0.46464,0,0.021359,-0.0034826,59456
0.49157,0.46464,0,0.021451,-0.0034848,59457
0.49365,0.46464,0,0.021543,-0.0034871,59458
0.49574,0.46464,0,0.021635,-0.0034894,59459
0.49782,0.46464,0,0.021727,-0.0034918,59460
0.49991,0.46463,0,0.021819,-0.0034942,59461
0.50199,0.46463,0,0.021911,-0.0034967,59462
0.50407,0.46463,0,0.022003,-0.0034991,59463
0.50616,0.46463,0,0.022095,-0.0035017,59464
0.50824,0.46462,0,0.022187,-0.0035042,59465
0.51033,0.46462,0,0.022279,-0.0035068,59466
0.51241,0.46462,0,0.022371,-0.0035094,59467
0.51449,0.46462,0,0.022463,-0.003512,59468
0.51658,0.46461,0,0.022555,-0.0035147,59469
0.51866,0.46461,0,0.022647,-0.0035174,59470
0.52075,0.46461,0,0.022739,-0.00352,59471
0.52283,0.4646,0,0.022831,-0.0035227,59472
0.0020803,0.47006,0,8.8268e-05,-5.9699e-05,59473
0,0.47012,0,0,0,59474
0.0041616,0.47,0,0.00017754,-0.00012102,59475
0.006244,0.46994,0,0.00026787,-0.00018376,59476
0.0083274,0.46987,0,0.0003593,-0.00024763,59477
0.010412,0.46981,0,0.00045182,-0.00031236,59478
0.012498,0.46974,0,0.00054541,-0.00037764,59479
0.014584,0.46968,0,0.00063999,-0.00044319,59480
0.016672,0.46961,0,0.00073548,-0.00050871,59481
0.01876,0.46955,0,0.00083178,-0.00057397,59482
0.020849,0.46948,0,0.00092876,-0.00063873,59483
0.022939,0.46942,0,0.0010263,-0.00070281,59484
0.025029,0.46935,0,0.0011243,-0.00076605,59485
0.027119,0.46929,0,0.0012226,-0.00082832,59486
0.02921,0.46923,0,0.0013212,-0.00088954,59487
0.0313,0.46917,0,0.0014199,-0.00094962,59488
0.033391,0.46911,0,0.0015187,-0.0010085,59489
0.035482,0.46905,0,0.0016174,-0.0010662,59490
0.037573,0.469,0,0.0017161,-0.0011226,59491
0.039663,0.46894,0,0.0018147,-0.0011778,59492
0.041754,0.46889,0,0.001913,-0.0012318,59493
0.043844,0.46884,0,0.0020112,-0.0012845,59494
0.045934,0.46878,0,0.0021091,-0.0013359,59495
0.048023,0.46873,0,0.0022067,-0.0013862,59496
0.050113,0.46868,0,0.0023041,-0.0014353,59497
0.052202,0.46864,0,0.0024012,-0.0014832,59498
0.054291,0.46859,0,0.002498,-0.00153,59499
0.056379,0.46854,0,0.0025945,-0.0015757,59500
0.058468,0.4685,0,0.0026906,-0.0016202,59501
0.060555,0.46846,0,0.0027865,-0.0016638,59502
0.062643,0.46841,0,0.0028821,-0.0017063,59503
0.06473,0.46837,0,0.0029773,-0.0017478,59504
0.066817,0.46833,0,0.0030723,-0.0017883,59505
0.068904,0.46829,0,0.0031669,-0.0018278,59506
0.07099,0.46825,0,0.0032613,-0.0018665,59507
0.073076,0.46822,0,0.0033553,-0.0019042,59508
0.075162,0.46818,0,0.0034492,-0.001941,59509
0.077248,0.46814,0,0.0035427,-0.001977,59510
0.079333,0.46811,0,0.003636,-0.0020122,59511
0.081418,0.46807,0,0.003729,-0.0020465,59512
0.083503,0.46804,0,0.0038218,-0.0020801,59513
0.085588,0.46801,0,0.0039143,-0.0021128,59514
0.087672,0.46797,0,0.0040066,-0.0021449,59515
0.089756,0.46794,0,0.0040987,-0.0021762,59516
0.09184,0.46791,0,0.0041906,-0.0022067,59517
0.093924,0.46788,0,0.0042823,-0.0022366,59518
0.096007,0.46785,0,0.0043738,-0.0022658,59519
0.098091,0.46783,0,0.0044651,-0.0022944,59520
0.10017,0.4678,0,0.0045562,-0.0023222,59521
0.10226,0.46777,0,0.0046472,-0.0023495,59522
0.10434,0.46774,0,0.0047379,-0.0023761,59523
0.10642,0.46772,0,0.0048286,-0.0024022,59524
0.1085,0.46769,0,0.004919,-0.0024276,59525
0.11059,0.46767,0,0.0050094,-0.0024525,59526
0.11267,0.46764,0,0.0050996,-0.0024768,59527
0.11475,0.46762,0,0.0051896,-0.0025006,59528
0.11683,0.4676,0,0.0052796,-0.0025239,59529
0.11892,0.46757,0,0.0053694,-0.0025466,59530
0.121,0.46755,0,0.0054591,-0.0025688,59531
0.12308,0.46753,0,0.0055487,-0.0025905,59532
0.12516,0.46751,0,0.0056381,-0.0026117,59533
0.12724,0.46749,0,0.0057275,-0.0026325,59534
0.12932,0.46747,0,0.0058168,-0.0026527,59535
0.1314,0.46745,0,0.005906,-0.0026725,59536
0.13349,0.46743,0,0.0059952,-0.0026919,59537
0.13557,0.46741,0,0.0060842,-0.0027109,59538
0.13765,0.46739,0,0.0061732,-0.0027294,59539
0.13973,0.46737,0,0.0062621,-0.0027475,59540
0.14181,0.46735,0,0.0063509,-0.0027651,59541
0.14389,0.46734,0,0.0064397,-0.0027824,59542
0.14597,0.46732,0,0.0065284,-0.0027993,59543
0.14805,0.4673,0,0.0066171,-0.0028158,59544
0.15013,0.46729,0,0.0067057,-0.002832,59545
0.15221,0.46727,0,0.0067942,-0.0028477,59546
0.15429,0.46726,0,0.0068828,-0.0028631,59547
0.15637,0.46724,0,0.0069712,-0.0028782,59548
0.15845,0.46723,0,0.0070597,-0.0028929,59549
0.16053,0.46721,0,0.0071481,-0.0029073,59550
0.16261,0.4672,0,0.0072365,-0.0029213,59551
0.1647,0.46718,0,0.0073248,-0.002935,59552
0.16678,0.46717,0,0.0074132,-0.0029484,59553
0.16886,0.46716,0,0.0075015,-0.0029615,59554
0.17094,0.46715,0,0.0075897,-0.0029743,59555
0.17302,0.46713,0,0.007678,-0.0029868,59556
0.1751,0.46712,0,0.0077663,-0.002999,59557
0.17718,0.46711,0,0.0078545,-0.0030109,59558
0.17926,0.4671,0,0.0079427,-0.0030225,59559
0.18134,0.46709,0,0.0080309,-0.0030339,59560
0.18342,0.46707,0,0.0081191,-0.003045,59561
0.1855,0.46706,0,0.0082073,-0.0030558,59562
0.18758,0.46705,0,0.0082955,-0.0030664,59563
0.18966,0.46704,0,0.0083837,-0.0030767,59564
0.19174,0.46703,0,0.0084719,-0.0030868,59565
0.19382,0.46702,0,0.0085601,-0.0030966,59566
0.1959,0.46701,0,0.0086483,-0.0031062,59567
0.19798,0.467,0,0.0087366,-0.0031156,59568
0.20006,0.46699,0,0.0088248,-0.0031248,59569
0.20214,0.46699,0,0.008913,-0.0031337,59570
0.20422,0.46698,0,0.0090012,-0.0031424,59571
0.2063,0.46697,0,0.0090895,-0.0031509,59572
0.20838,0.46696,0,0.0091777,-0.0031592,59573
0.21046,0.46695,0,0.009266,-0.0031672,59574
0.21254,0.46694,0,0.0093543,-0.0031751,59575
0.21462,0.46694,0,0.0094426,-0.0031828,59576
0.2167,0.46693,0,0.0095309,-0.0031903,59577
0.21878,0.46692,0,0.0096193,-0.0031976,59578
0.22086,0.46691,0,0.0097076,-0.0032047,59579
0.22294,0.46691,0,0.009796,-0.0032117,59580
0.22502,0.4669,0,0.0098844,-0.0032185,59581
0.2271,0.46689,0,0.0099728,-0.0032251,59582
0.22918,0.46689,0,0.010061,-0.0032315,59583
0.23127,0.46688,0,0.01015,-0.0032378,59584
0.23335,0.46688,0,0.010238,-0.0032439,59585
0.23543,0.46687,0,0.010327,-0.0032498,59586
0.23751,0.46686,0,0.010415,-0.0032556,59587
0.23959,0.46686,0,0.010504,-0.0032613,59588
0.24167,0.46685,0,0.010592,-0.0032668,59589
0.24375,0.46685,0,0.010681,-0.0032721,59590
0.24583,0.46684,0,0.01077,-0.0032774,59591
0.24791,0.46684,0,0.010858,-0.0032824,59592
0.24999,0.46683,0,0.010947,-0.0032874,59593
0.25207,0.46683,0,0.011036,-0.0032922,59594
0.25415,0.46682,0,0.011125,-0.0032969,59595
0.25623,0.46682,0,0.011213,-0.0033015,59596
0.25831,0.46681,0,0.011302,-0.0033059,59597
0.2604,0.46681,0,0.011391,-0.0033102,59598
0.26248,0.46681,0,0.01148,-0.0033145,59599
0.26456,0.4668,0,0.011569,-0.0033186,59600
0.26664,0.4668,0,0.011658,-0.0033225,59601
0.26872,0.46679,0,0.011747,-0.0033264,59602
0.2708,0.46679,0,0.011836,-0.0033302,59603
0.27288,0.46679,0,0.011925,-0.0033339,59604
0.27496,0.46678,0,0.012014,-0.0033374,59605
0.27704,0.46678,0,0.012103,-0.0033409,59606
0.27912,0.46678,0,0.012192,-0.0033443,59607
0.28121,0.46677,0,0.012282,-0.0033476,59608
0.28329,0.46677,0,0.012371,-0.0033508,59609
0.28537,0.46677,0,0.01246,-0.0033539,59610
0.28745,0.46676,0,0.012549,-0.0033569,59611
0.28953,0.46676,0,0.012639,-0.0033598,59612
0.29161,0.46676,0,0.012728,-0.0033627,59613
0.29369,0.46675,0,0.012818,-0.0033655,59614
0.29578,0.46675,0,0.012907,-0.0033682,59615
0.29786,0.46675,0,0.012997,-0.0033708,59616
0.29994,0.46675,0,0.013086,-0.0033734,59617
0.30202,0.46674,0,0.013176,-0.0033759,59618
0.3041,0.46674,0,0.013265,-0.0033783,59619
0.30618,0.46674,0,0.013355,-0.0033806,59620
0.30827,0.46674,0,0.013444,-0.0033829,59621
0.31035,0.46673,0,0.013534,-0.0033851,59622
0.31243,0.46673,0,0.013624,-0.0033873,59623
0.31451,0.46673,0,0.013714,-0.0033894,59624
0.31659,0.46673,0,0.013803,-0.0033915,59625
0.31867,0.46673,0,0.013893,-0.0033935,59626
0.32076,0.46672,0,0.013983,-0.0033954,59627
0.32284,0.46672,0,0.014073,-0.0033973,59628
0.32492,0.46672,0,0.014163,-0.0033992,59629
0.327,0.46672,0,0.014253,-0.003401,59630
0.32908,0.46672,0,0.014343,-0.0034027,59631
0.33117,0.46672,0,0.014433,-0.0034044,59632
0.33325,0.46671,0,0.014523,-0.0034061,59633
0.33533,0.46671,0,0.014613,-0.0034077,59634
0.33741,0.46671,0,0.014703,-0.0034093,59635
0.33949,0.46671,0,0.014794,-0.0034109,59636
0.34158,0.46671,0,0.014884,-0.0034124,59637
0.34366,0.46671,0,0.014974,-0.0034139,59638
0.34574,0.4667,0,0.015064,-0.0034153,59639
0.34782,0.4667,0,0.015155,-0.0034167,59640
0.34991,0.4667,0,0.015245,-0.0034181,59641
0.35199,0.4667,0,0.015336,-0.0034195,59642
0.35407,0.4667,0,0.015426,-0.0034208,59643
0.35615,0.4667,0,0.015516,-0.0034222,59644
0.35824,0.4667,0,0.015607,-0.0034234,59645
0.36032,0.46669,0,0.015697,-0.0034247,59646
0.3624,0.46669,0,0.015788,-0.003426,59647
0.36448,0.46669,0,0.015879,-0.0034272,59648
0.36657,0.46669,0,0.015969,-0.0034284,59649
0.36865,0.46669,0,0.01606,-0.0034296,59650
0.37073,0.46669,0,0.016151,-0.0034308,59651
0.37282,0.46669,0,0.016241,-0.003432,59652
0.3749,0.46669,0,0.016332,-0.0034331,59653
0.37698,0.46669,0,0.016423,-0.0034343,59654
0.37906,0.46668,0,0.016514,-0.0034354,59655
0.38115,0.46668,0,0.016605,-0.0034366,59656
0.38323,0.46668,0,0.016695,-0.0034377,59657
0.38531,0.46668,0,0.016786,-0.0034388,59658
0.3874,0.46668,0,0.016877,-0.0034399,59659
0.38948,0.46668,0,0.016968,-0.003441,59660
0.39156,0.46668,0,0.017059,-0.0034422,59661
0.39364,0.46668,0,0.01715,-0.0034433,59662
0.39573,0.46668,0,0.017241,-0.0034444,59663
0.39781,0.46667,0,0.017332,-0.0034455,59664
