"disp:0","disp:1","mesh_model_coordinates:0","mesh_model_coordinates:1","mesh_model_coordinates:2","stress_x:0","stress_x:1","stress_y:0","stress_y:1"
0.0072694,-0.0047048,-0.13903,-0.072984,0,1.3329,0.029297,0.029297,-0.076147
0.0073469,-0.004629,-0.13887,-0.075905,0,1.337,0.024519,0.024519,-0.081446
0.0074277,-0.0045518,-0.1387,-0.078844,0,1.3408,0.019362,0.019362,-0.086904
0.0075119,-0.0044733,-0.13854,-0.081796,0,1.3443,0.013812,0.013812,-0.092521
0.0075992,-0.0043941,-0.13838,-0.084739,0,1.3467,0.007943,0.007943,-0.098645
0.0077289,-0.0043112,-0.13731,-0.086899,0,1.3473,0.001692,0.001692,-0.10548
0.007857,-0.0042283,-0.13631,-0.089104,0,1.3469,-0.0049313,-0.0049313,-0.11254
0.0079832,-0.0041457,-0.13539,-0.091342,0,1.3463,-0.011813,-0.011813,-0.11951
0.0081123,-0.0040616,-0.13448,-0.093617,0,1.3452,-0.019052,-0.019052,-0.12654
0.0082477,-0.0039744,-0.13353,-0.095942,0,1.3434,-0.026801,-0.026801,-0.13377
0.0083946,-0.0038821,-0.13248,-0.098344,0,1.3409,-0.035037,-0.035037,-0.14115
0.0085356,-0.0037921,-0.13157,-0.10075,0,1.3379,-0.043662,-0.043662,-0.14852
0.008688,-0.0036969,-0.13056,-0.10325,0,1.334,-0.052759,-0.052759,-0.15594
0.0088423,-0.0036007,-0.12959,-0.10579,0,1.3294,-0.06226,-0.06226,-0.16331
0.0089943,-0.0035058,-0.1287,-0.10834,0,1.3242,-0.072017,-0.072017,-0.17049
0.0091483,-0.0034103,-0.12785,-0.11092,0,1.3171,-0.081571,-0.081571,-0.17766
0.0093665,-0.0033162,-0.12508,-0.11184,0,1.3073,-0.090417,-0.090417,-0.18475
0.0095821,-0.0032243,-0.12235,-0.11277,0,1.2961,-0.098826,-0.098826,-0.19124
0.0097953,-0.0031348,-0.11965,-0.11373,0,1.2848,-0.10714,-0.10714,-0.19693
0.010009,-0.0030461,-0.11696,-0.11474,0,1.2732,-0.11542,-0.11542,-0.2019
0.010225,-0.0029571,-0.11426,-0.11582,0,1.2613,-0.12366,-0.12366,-0.20615
0.010436,-0.0028716,-0.11161,-0.1169,0,1.2493,-0.13166,-0.13166,-0.20963
0.010641,-0.0027901,-0.10904,-0.11797,0,1.2373,-0.13937,-0.13937,-0.21236
0.010848,-0.0027083,-0.10645,-0.11912,0,1.2251,-0.1469,-0.1469,-0.21443
0.011053,-0.0026287,-0.1039,-0.12029,0,1.2127,-0.15428,-0.15428,-0.21589
0.011259,-0.002549,-0.10136,-0.12155,0,1.2001,-0.16139,-0.16139,-0.21675
0.011456,-0.0024747,-0.098908,-0.12275,0,1.1877,-0.16807,-0.16807,-0.217
0.011649,-0.0024029,-0.096493,-0.12396,0,1.1754,-0.17436,-0.17436,-0.21667
0.011842,-0.002332,-0.094107,-0.12523,0,1.1631,-0.18028,-0.18028,-0.21585
0.012025,-0.0022664,-0.091789,-0.12641,0,1.151,-0.18574,-0.18574,-0.21455
0.012207,-0.0022024,-0.089504,-0.12763,0,1.139,-0.19085,-0.19085,-0.21281
0.012389,-0.002138,-0.087246,-0.12895,0,1.1269,-0.19578,-0.19578,-0.2107
0.012569,-0.0020744,-0.085035,-0.13033,0,1.1147,-0.20044,-0.20044,-0.20825
0.012744,-0.0020141,-0.08288,-0.13168,0,1.103,-0.20411,-0.20411,-0.20518
0.012925,-0.0019709,-0.079937,-0.13213,0,1.0925,-0.20629,-0.20629,-0.20113
0.013103,-0.0019303,-0.077028,-0.13257,0,1.0829,-0.20763,-0.20763,-0.19643
0.013281,-0.0018914,-0.074084,-0.13302,0,1.0736,-0.2086,-0.2086,-0.19149
0.013457,-0.0018547,-0.071158,-0.13347,0,1.0647,-0.20924,-0.20924,-0.18636
0.013631,-0.0018198,-0.068231,-0.13392,0,1.0561,-0.20955,-0.20955,-0.18106
0.013804,-0.0017864,-0.065269,-0.13437,0,1.0478,-0.20955,-0.20955,-0.17561
0.013977,-0.0017547,-0.062305,-0.13482,0,1.0399,-0.20926,-0.20926,-0.17003
0.014147,-0.0017247,-0.059341,-0.13527,0,1.0324,-0.20869,-0.20869,-0.16438
0.014316,-0.0016962,-0.056377,-0.13572,0,1.0252,-0.20787,-0.20787,-0.15869
0.014483,-0.0016692,-0.053425,-0.13616,0,1.0184,-0.20681,-0.20681,-0.15298
0.014649,-0.0016435,-0.050467,-0.13661,0,1.0119,-0.20553,-0.20553,-0.14726
0.014814,-0.0016191,-0.047502,-0.13706,0,1.0058,-0.20404,-0.20404,-0.14154
0.014977,-0.0015958,-0.044538,-0.13751,0,1.0001,-0.20236,-0.20236,-0.13585
0.015139,-0.0015737,-0.041574,-0.13796,0,0.99462,-0.20052,-0.20052,-0.13019
0.0153,-0.0015527,-0.03861,-0.13841,0,0.98951,-0.19852,-0.19852,-0.12458
0.015459,-0.0015326,-0.035646,-0.13886,0,0.98471,-0.19638,-0.19638,-0.11903
0.015617,-0.0015134,-0.032681,-0.13931,0,0.98023,-0.19412,-0.19412,-0.11355
0.015774,-0.0014951,-0.029717,-0.13976,0,0.97604,-0.19175,-0.19175,-0.10815
0.01593,-0.0014776,-0.026753,-0.1402,0,0.97215,-0.18928,-0.18928,-0.10283
0.016085,-0.0014609,-0.023789,-0.14065,0,0.96854,-0.18672,-0.18672,-0.097592
0.016239,-0.0014448,-0.020826,-0.1411,0,0.9652,-0.1841,-0.1841,-0.092458
0.016391,-0.0014294,-0.017889,-0.14155,0,0.96213,-0.18143,-0.18143,-0.087445
0.016541,-0.0014147,-0.014974,-0.142,0,0.95931,-0.17872,-0.17872,-0.08254
0.016691,-0.0014004,-0.01203,-0.14245,0,0.95672,-0.17596,-0.17596,-0.07771
0.016842,-0.0013866,-0.0090696,-0.1429,0,0.95435,-0.17314,-0.17314,-0.072952
0.016991,-0.0013732,-0.006108,-0.14335,0,0.9522,-0.1703,-0.1703,-0.068292
0.017139,-0.0013603,-0.0031706,-0.14379,0,0.95056,-0.16743,-0.16743,-0.063857
0.0059882,-0.0066086,-0.14077,0.017336,0,1.1787,0.069125,0.069125,0.0083552
0.006019,-0.0065548,-0.14061,0.014497,0,1.1831,0.069347,0.069347,0.0071088
0.0060505,-0.0065006,-0.14044,0.011657,0,1.1874,0.069533,0.069533,0.0058114
0.0060827,-0.0064457,-0.14027,0.0088083,0,1.1918,0.06967,0.06967,0.0044239
0.0061158,-0.0063902,-0.1401,0.0059433,0,1.1963,0.069752,0.069752,0.002943
0.0061494,-0.0063347,-0.13993,0.0031034,0,1.2008,0.069774,0.069774,0.0013714
0.0061838,-0.0062787,-0.13977,0.00026382,0,1.2054,0.069733,0.069733,-0.0002935
0.006219,-0.0062222,-0.1396,-0.0025758,0,1.21,0.069624,0.069624,-0.0020603
0.0062552,-0.0061649,-0.13943,-0.0054339,0,1.2147,0.06944,0.06944,-0.0039365
0.0062924,-0.006107,-0.13926,-0.0082947,0,1.2195,0.069175,0.069175,-0.0059236
0.0063305,-0.0060488,-0.13909,-0.011147,0,1.2243,0.068824,0.068824,-0.0080185
0.0063694,-0.0059902,-0.13892,-0.013987,0,1.2291,0.06838,0.06838,-0.010222
0.0064094,-0.0059311,-0.13876,-0.016826,0,1.234,0.067838,0.067838,-0.012541
0.0064505,-0.0058713,-0.13859,-0.019673,0,1.2389,0.067188,0.067188,-0.014984
0.0064928,-0.0058108,-0.13842,-0.02252,0,1.2438,0.066424,0.066424,-0.017552
0.0065362,-0.0057499,-0.13825,-0.02536,0,1.2487,0.065538,0.065538,-0.020243
0.0065808,-0.0056883,-0.13808,-0.0282,0,1.2537,0.064521,0.064521,-0.023066
0.006627,-0.0056258,-0.13792,-0.031055,0,1.2587,0.063358,0.063358,-0.026035
0.0066749,-0.005562,-0.13775,-0.033935,0,1.2638,0.062038,0.062038,-0.029158
0.0067243,-0.0054975,-0.13758,-0.036818,0,1.2689,0.060554,0.060554,-0.03243
0.0067752,-0.0054324,-0.13741,-0.039693,0,1.2739,0.058898,0.058898,-0.035845
0.0068277,-0.0053665,-0.13724,-0.042571,0,1.279,0.05706,0.05706,-0.039404
0.0068818,-0.0053,-0.13708,-0.045442,0,1.284,0.05503,0.05503,-0.043108
0.0069377,-0.0052327,-0.13691,-0.048312,0,1.2889,0.052802,0.052802,-0.046952
0.006995,-0.0051652,-0.13674,-0.051155,0,1.2937,0.05037,0.05037,-0.050928
0.0070541,-0.005097,-0.13657,-0.053994,0,1.2985,0.047712,0.047712,-0.055048
0.0071155,-0.0050276,-0.1364,-0.056849,0,1.3032,0.044805,0.044805,-0.059331
0.0071793,-0.004957,-0.13624,-0.059719,0,1.3078,0.041628,0.041628,-0.063787
0.0072455,-0.0048853,-0.13607,-0.062601,0,1.3123,0.038174,0.038174,-0.068408
0.007314,-0.0048127,-0.1359,-0.065483,0,1.3167,0.034437,0.034437,-0.073183
0.0073847,-0.0047395,-0.13573,-0.068355,0,1.3208,0.030406,0.030406,-0.078101
0.0074581,-0.0046651,-0.13556,-0.071233,0,1.3248,0.026076,0.026076,-0.083158
0.0075336,-0.0045905,-0.1354,-0.074086,0,1.3285,0.021434,0.021434,-0.088345
0.0076121,-0.0045147,-0.13523,-0.076953,0,1.3319,0.016449,0.016449,-0.093675
0.0076937,-0.0044376,-0.13506,-0.079831,0,1.335,0.011106,0.011106,-0.09915
0.0077781,-0.0043598,-0.13489,-0.082702,0,1.3373,0.005467,0.005467,-0.10501
0.0078979,-0.0042796,-0.13397,-0.084923,0,1.338,-0.00054062,-0.00054062,-0.11138
0.0080168,-0.0041991,-0.13312,-0.087183,0,1.3379,-0.0069093,-0.0069093,-0.1179
0.0081344,-0.0041188,-0.13232,-0.089469,0,1.3375,-0.013529,-0.013529,-0.12438
0.0082548,-0.0040371,-0.13153,-0.091787,0,1.3367,-0.020483,-0.020483,-0.13091
0.0083808,-0.0039529,-0.13071,-0.094145,0,1.3353,-0.027897,-0.027897,-0.13761
0.0085165,-0.0038642,-0.12981,-0.096568,0,1.3333,-0.03575,-0.03575,-0.14444
0.0086478,-0.0037774,-0.12902,-0.098997,0,1.3307,-0.04396,-0.04396,-0.15126
0.0087888,-0.0036863,-0.12815,-0.1015,0,1.3274,-0.052596,-0.052596,-0.15813
0.0089319,-0.0035942,-0.12731,-0.10403,0,1.3234,-0.061604,-0.061604,-0.16497
0.0090733,-0.0035031,-0.12655,-0.10658,0,1.3188,-0.070869,-0.070869,-0.17165
0.0092169,-0.0034113,-0.12581,-0.10915,0,1.3124,-0.079952,-0.079952,-0.17831
0.0094284,-0.0033219,-0.12308,-0.11,0,1.3032,-0.088364,-0.088364,-0.18479
0.0096376,-0.0032347,-0.12039,-0.11087,0,1.2926,-0.096353,-0.096353,-0.19065
0.0098447,-0.0031495,-0.11772,-0.11175,0,1.2819,-0.10423,-0.10423,-0.19578
0.010052,-0.0030655,-0.11506,-0.11268,0,1.271,-0.11204,-0.11204,-0.20022
0.010261,-0.0029814,-0.11239,-0.11366,0,1.2598,-0.11979,-0.11979,-0.20399
0.010465,-0.0029005,-0.10977,-0.11465,0,1.2485,-0.12731,-0.12731,-0.20704
0.010665,-0.0028231,-0.1072,-0.11562,0,1.2373,-0.13456,-0.13456,-0.20942
0.010866,-0.0027458,-0.10463,-0.11667,0,1.2259,-0.14162,-0.14162,-0.2112
0.011065,-0.0026705,-0.10208,-0.11773,0,1.2143,-0.14851,-0.14851,-0.21241
0.011265,-0.0025955,-0.099549,-0.11887,0,1.2027,-0.15515,-0.15515,-0.21306
0.011457,-0.0025252,-0.097084,-0.11995,0,1.1911,-0.1614,-0.1614,-0.21316
0.011646,-0.0024571,-0.094652,-0.12104,0,1.1797,-0.16727,-0.16727,-0.21273
0.011833,-0.0023901,-0.092244,-0.12218,0,1.1683,-0.17281,-0.17281,-0.21185
0.012014,-0.0023277,-0.089891,-0.12326,0,1.1571,-0.17793,-0.17793,-0.21052
0.012192,-0.0022668,-0.087567,-0.12436,0,1.146,-0.18273,-0.18273,-0.20878
0.012371,-0.0022059,-0.085265,-0.12554,0,1.1347,-0.18733,-0.18733,-0.2067
0.012548,-0.0021458,-0.083002,-0.12677,0,1.1235,-0.19167,-0.19167,-0.20431
0.01272,-0.0020887,-0.080785,-0.12798,0,1.1127,-0.19517,-0.19517,-0.20137
0.012899,-0.0020461,-0.077915,-0.12845,0,1.1028,-0.19744,-0.19744,-0.19758
0.013075,-0.0020058,-0.075073,-0.12891,0,1.0935,-0.19899,-0.19899,-0.19322
0.01325,-0.001967,-0.072203,-0.12937,0,1.0845,-0.2002,-0.2002,-0.18863
0.013423,-0.0019303,-0.069347,-0.12983,0,1.0759,-0.20111,-0.20111,-0.18386
0.013595,-0.0018952,-0.066491,-0.1303,0,1.0675,-0.2017,-0.2017,-0.17893
0.013766,-0.0018617,-0.063606,-0.13076,0,1.0594,-0.202,-0.202,-0.17384
0.013936,-0.0018297,-0.060719,-0.13122,0,1.0517,-0.20202,-0.20202,-0.16863
0.014105,-0.0017992,-0.057831,-0.13169,0,1.0443,-0.20178,-0.20178,-0.16334
0.014272,-0.0017702,-0.054945,-0.13215,0,1.0372,-0.2013,-0.2013,-0.158
0.014437,-0.0017426,-0.052068,-0.13261,0,1.0304,-0.20058,-0.20058,-0.15262
0.014601,-0.0017162,-0.049185,-0.13307,0,1.024,-0.19965,-0.19965,-0.14722
0.014763,-0.0016911,-0.046298,-0.13354,0,1.0178,-0.19852,-0.19852,-0.14181
0.014925,-0.0016671,-0.043411,-0.134,0,1.012,-0.1972,-0.1972,-0.13641
0.015085,-0.0016442,-0.040523,-0.13446,0,1.0065,-0.19572,-0.19572,-0.13103
0.015244,-0.0016223,-0.037636,-0.13493,0,1.0013,-0.19407,-0.19407,-0.12568
0.015401,-0.0016013,-0.034749,-0.13539,0,0.9964,-0.19229,-0.19229,-0.12038
0.015558,-0.0015813,-0.031862,-0.13585,0,0.99177,-0.19037,-0.19037,-0.11513
0.015713,-0.0015621,-0.028974,-0.13631,0,0.98742,-0.18834,-0.18834,-0.10994
0.015867,-0.0015436,-0.026087,-0.13678,0,0.98335,-0.18621,-0.18621,-0.10482
0.016021,-0.0015259,-0.0232,-0.13724,0,0.97954,-0.18398,-0.18398,-0.099762
0.016173,-0.0015089,-0.020314,-0.1377,0,0.97599,-0.18167,-0.18167,-0.094792
0.016323,-0.0014926,-0.017449,-0.13816,0,0.97269,-0.17931,-0.17931,-0.089925
0.016472,-0.0014769,-0.014602,-0.13863,0,0.96963,-0.17689,-0.17689,-0.08515
0.016621,-0.0014617,-0.011732,-0.13909,0,0.9668,-0.17441,-0.17441,-0.08044
0.01677,-0.001447,-0.0088481,-0.13955,0,0.96418,-0.17187,-0.17187,-0.075795
0.016918,-0.0014327,-0.005963,-0.14002,0,0.96177,-0.16929,-0.16929,-0.071236
0.017064,-0.0014189,-0.003098,-0.14048,0,0.95983,-0.16667,-0.16667,-0.066874
0.0061773,-0.0065508,-0.13751,0.016937,0,1.1796,0.06798,0.06798,0.0031293
0.0062088,-0.0064974,-0.13733,0.014162,0,1.1838,0.068099,0.068099,0.0017734
0.0062409,-0.0064435,-0.13716,0.011388,0,1.188,0.068178,0.068178,0.00035809
0.0062737,-0.0063891,-0.13699,0.0086059,0,1.1922,0.068206,0.068206,-0.0011448
0.0063073,-0.006334,-0.13681,0.0058112,0,1.1966,0.068176,0.068176,-0.0027387
0.0063415,-0.0062788,-0.13664,0.0030366,0,1.2009,0.068086,0.068086,-0.004421
0.0063764,-0.0062232,-0.13647,0.0002621,0,1.2053,0.067931,0.067931,-0.006194
0.0064122,-0.0061671,-0.13629,-0.0025124,0,1.2097,0.067707,0.067707,-0.0080654
0.0064489,-0.0061103,-0.13612,-0.0053015,0,1.2142,0.067406,0.067406,-0.010042
0.0064865,-0.0060529,-0.13595,-0.0080929,0,1.2188,0.067024,0.067024,-0.012124
0.006525,-0.0059951,-0.13577,-0.010877,0,1.2233,0.066556,0.066556,-0.01431
0.0065644,-0.005937,-0.1356,-0.013652,0,1.2279,0.065997,0.065997,-0.016601
0.0066047,-0.0058783,-0.13543,-0.016426,0,1.2325,0.065339,0.065339,-0.019002
0.0066462,-0.0058189,-0.13526,-0.019207,0,1.2372,0.064576,0.064576,-0.02152
0.0066887,-0.005759,-0.13508,-0.021987,0,1.2418,0.0637,0.0637,-0.024156
0.0067324,-0.0056985,-0.13491,-0.024762,0,1.2465,0.062705,0.062705,-0.02691
0.0067773,-0.0056375,-0.13474,-0.027536,0,1.2512,0.061583,0.061583,-0.029788
0.0068235,-0.0055755,-0.13456,-0.030323,0,1.2559,0.06032,0.06032,-0.032801
0.0068714,-0.0055125,-0.13439,-0.03313,0,1.2607,0.058906,0.058906,-0.035957
0.0069207,-0.0054488,-0.13422,-0.035938,0,1.2654,0.057336,0.057336,-0.039251
0.0069713,-0.0053844,-0.13404,-0.038741,0,1.2701,0.055602,0.055602,-0.042677
0.0070236,-0.0053194,-0.13387,-0.041547,0,1.2748,0.053695,0.053695,-0.046238
0.0070773,-0.0052537,-0.1337,-0.044346,0,1.2795,0.051606,0.051606,-0.049933
0.0071327,-0.0051873,-0.13352,-0.047145,0,1.2841,0.04933,0.04933,-0.053758
0.0071894,-0.0051206,-0.13335,-0.049921,0,1.2885,0.04686,0.04686,-0.057707
0.0072479,-0.0050532,-0.13318,-0.052696,0,1.293,0.04418,0.04418,-0.061787
0.0073085,-0.0049848,-0.13301,-0.055482,0,1.2973,0.041266,0.041266,-0.066018
0.0073712,-0.0049152,-0.13283,-0.058281,0,1.3015,0.038104,0.038104,-0.070402
0.0074362,-0.0048447,-0.13266,-0.061089,0,1.3056,0.034686,0.034686,-0.074937
0.0075033,-0.0047733,-0.13249,-0.063897,0,1.3096,0.031007,0.031007,-0.07961
0.0075725,-0.0047013,-0.13231,-0.066697,0,1.3134,0.027058,0.027058,-0.084414
0.007644,-0.0046283,-0.13214,-0.069502,0,1.3169,0.022833,0.022833,-0.089343
0.0077176,-0.0045549,-0.13197,-0.072287,0,1.3203,0.018321,0.018321,-0.094392
0.0077939,-0.0044805,-0.13179,-0.075084,0,1.3234,0.013496,0.013496,-0.09957
0.0078729,-0.0044049,-0.13162,-0.077889,0,1.3262,0.0083465,0.0083465,-0.10488
0.0079546,-0.0043287,-0.13145,-0.080688,0,1.3283,0.0029264,0.0029264,-0.11047
0.0080648,-0.0042509,-0.13068,-0.082971,0,1.3291,-0.0028389,-0.0028389,-0.11642
0.0081746,-0.0041727,-0.12996,-0.085284,0,1.3293,-0.008951,-0.008951,-0.12247
0.0082839,-0.0040945,-0.12929,-0.087619,0,1.3292,-0.015309,-0.015309,-0.1285
0.0083958,-0.0040151,-0.12862,-0.089978,0,1.3286,-0.021981,-0.021981,-0.13458
0.0085125,-0.0039336,-0.12793,-0.09237,0,1.3276,-0.029067,-0.029067,-0.14081
0.0086374,-0.0038485,-0.12717,-0.094813,0,1.326,-0.036549,-0.036549,-0.14714
0.0087592,-0.0037647,-0.1265,-0.09726,0,1.3238,-0.044361,-0.044361,-0.15348
0.0088892,-0.0036774,-0.12577,-0.099765,0,1.321,-0.05255,-0.05255,-0.15987
0.0090213,-0.0035892,-0.12507,-0.1023,0,1.3176,-0.061074,-0.061074,-0.16623
0.0091525,-0.0035016,-0.12442,-0.10484,0,1.3136,-0.069856,-0.069856,-0.17246
0.0092858,-0.0034134,-0.12379,-0.1074,0,1.3077,-0.078478,-0.078478,-0.17864
0.0094909,-0.0033286,-0.12111,-0.10819,0,1.2991,-0.086465,-0.086465,-0.18457
0.009694,-0.0032458,-0.11845,-0.10898,0,1.2891,-0.094033,-0.094033,-0.18987
0.0098951,-0.003165,-0.11581,-0.1098,0,1.2789,-0.10147,-0.10147,-0.19447
0.010096,-0.0030853,-0.11318,-0.11064,0,1.2686,-0.10884,-0.10884,-0.19841
0.010298,-0.003006,-0.11054,-0.11153,0,1.2581,-0.11612,-0.11612,-0.20172
0.010497,-0.0029295,-0.10794,-0.11243,0,1.2475,-0.12319,-0.12319,-0.20439
0.010691,-0.0028562,-0.10539,-0.11331,0,1.237,-0.12999,-0.12999,-0.20645
0.010887,-0.0027832,-0.10282,-0.11425,0,1.2263,-0.13661,-0.13661,-0.20795
0.01108,-0.0027121,-0.10029,-0.1152,0,1.2155,-0.14304,-0.14304,-0.20893
0.011274,-0.0026416,-0.097756,-0.11621,0,1.2047,-0.14922,-0.14922,-0.20939
0.011461,-0.0025752,-0.095281,-0.11718,0,1.1939,-0.15504,-0.15504,-0.20935
0.011646,-0.0025108,-0.092832,-0.11816,0,1.1833,-0.16052,-0.16052,-0.20882
0.011829,-0.0024475,-0.090402,-0.11918,0,1.1727,-0.16569,-0.16569,-0.20787
0.012007,-0.0023882,-0.088016,-0.12014,0,1.1622,-0.17048,-0.17048,-0.20651
0.012182,-0.0023305,-0.085652,-0.12112,0,1.1519,-0.17497,-0.17497,-0.20477
0.012358,-0.002273,-0.083307,-0.12217,0,1.1415,-0.17925,-0.17925,-0.20271
0.012532,-0.0022164,-0.080992,-0.12326,0,1.1312,-0.18328,-0.18328,-0.20035
0.012702,-0.0021625,-0.078714,-0.12433,0,1.1211,-0.18661,-0.18661,-0.19752
0.012878,-0.0021204,-0.075916,-0.12481,0,1.1117,-0.18894,-0.18894,-0.19397
0.013051,-0.0020803,-0.073141,-0.12529,0,1.1028,-0.19067,-0.19067,-0.18993
0.013224,-0.0020417,-0.070344,-0.12576,0,1.0942,-0.19209,-0.19209,-0.18568
0.013394,-0.002005,-0.067558,-0.12624,0,1.0858,-0.19322,-0.19322,-0.18125
0.013563,-0.0019699,-0.064771,-0.12672,0,1.0777,-0.19406,-0.19406,-0.17665
0.013732,-0.0019361,-0.061962,-0.12719,0,1.0699,-0.19462,-0.19462,-0.17191
0.0139,-0.0019039,-0.059151,-0.12767,0,1.0623,-0.19493,-0.19493,-0.16705
0.014066,-0.001873,-0.05634,-0.12815,0,1.055,-0.19498,-0.19498,-0.1621
0.01423,-0.0018435,-0.053529,-0.12862,0,1.0481,-0.1948,-0.1948,-0.15709
0.014393,-0.0018154,-0.050726,-0.1291,0,1.0414,-0.1944,-0.1944,-0.15204
0.014555,-0.0017885,-0.047918,-0.12958,0,1.035,-0.19379,-0.19379,-0.14695
0.014715,-0.0017626,-0.045107,-0.13005,0,1.0289,-0.19298,-0.19298,-0.14184
0.014875,-0.0017379,-0.042296,-0.13053,0,1.0231,-0.19199,-0.19199,-0.13673
0.015033,-0.0017143,-0.039485,-0.13101,0,1.0176,-0.19083,-0.19083,-0.13162
0.01519,-0.0016916,-0.036674,-0.13148,0,1.0123,-0.18952,-0.18952,-0.12654
0.015345,-0.0016698,-0.033862,-0.13196,0,1.0073,-0.18806,-0.18806,-0.12148
0.0155,-0.0016489,-0.031051,-0.13244,0,1.0026,-0.18647,-0.18647,-0.11646
0.015654,-0.0016289,-0.02824,-0.13291,0,0.99812,-0.18476,-0.18476,-0.11148
0.015806,-0.0016096,-0.025429,-0.13339,0,0.99391,-0.18294,-0.18294,-0.10656
0.015958,-0.001591,-0.022618,-0.13387,0,0.98995,-0.18102,-0.18102,-0.10169
0.016108,-0.0015731,-0.019808,-0.13434,0,0.98623,-0.17902,-0.17902,-0.096893
0.016257,-0.0015559,-0.017014,-0.13482,0,0.98275,-0.17694,-0.17694,-0.092179
0.016404,-0.0015393,-0.014235,-0.1353,0,0.9795,-0.17481,-0.17481,-0.087541
0.016551,-0.0015232,-0.011438,-0.13577,0,0.97645,-0.1726,-0.1726,-0.082961
0.016698,-0.0015076,-0.0086292,-0.13625,0,0.97362,-0.17033,-0.17033,-0.078438
0.016844,-0.0014924,-0.0058198,-0.13673,0,0.97099,-0.16801,-0.16801,-0.07399
0.016989,-0.0014778,-0.0030263,-0.1372,0,0.96878,-0.16564,-0.16564,-0.069711
0.0063648,-0.0064933,-0.13428,0.016542,0,1.1803,0.066669,0.066669,-0.0019542
0.0063968,-0.0064402,-0.1341,0.013832,0,1.1844,0.066688,0.066688,-0.0034065
0.0064295,-0.0063867,-0.13392,0.011121,0,1.1884,0.066663,0.066663,-0.0049239
0.0064628,-0.0063328,-0.13374,0.0084058,0,1.1925,0.066584,0.066584,-0.006526
0.0064969,-0.0062782,-0.13356,0.0056807,0,1.1967,0.066447,0.066447,-0.0082159
0.0065316,-0.0062235,-0.13338,0.0029705,0,1.2008,0.066248,0.066248,-0.0099919
0.0065671,-0.0061683,-0.13321,0.00026039,0,1.205,0.065983,0.065983,-0.011856
0.0066033,-0.0061127,-0.13303,-0.0024497,0,1.2093,0.065648,0.065648,-0.013813
0.0066405,-0.0060563,-0.13285,-0.0051707,0,1.2136,0.065236,0.065236,-0.015871
0.0066785,-0.0059995,-0.13267,-0.0078934,0,1.2179,0.064743,0.064743,-0.01803
0.0067174,-0.0059422,-0.13249,-0.010611,0,1.2223,0.064165,0.064165,-0.020287
0.0067571,-0.0058846,-0.13232,-0.013321,0,1.2266,0.063496,0.063496,-0.022645
0.0067978,-0.0058264,-0.13214,-0.016031,0,1.231,0.06273,0.06273,-0.025107
0.0068395,-0.0057676,-0.13196,-0.018746,0,1.2354,0.06186,0.06186,-0.02768
0.0068823,-0.0057082,-0.13178,-0.02146,0,1.2398,0.060881,0.060881,-0.030364
0.0069262,-0.0056484,-0.1316,-0.02417,0,1.2442,0.059785,0.059785,-0.03316
0.0069711,-0.0055879,-0.13143,-0.02688,0,1.2487,0.058566,0.058566,-0.03607
0.0070175,-0.0055267,-0.13125,-0.0296,0,1.2531,0.057212,0.057212,-0.039106
0.0070652,-0.0054645,-0.13107,-0.032334,0,1.2575,0.055713,0.055713,-0.042272
0.0071143,-0.0054016,-0.13089,-0.035069,0,1.262,0.054066,0.054066,-0.045566
0.0071648,-0.0053381,-0.13071,-0.037801,0,1.2664,0.052263,0.052263,-0.048982
0.0072166,-0.0052739,-0.13054,-0.040534,0,1.2707,0.050296,0.050296,-0.052522
0.00727,-0.0052092,-0.13036,-0.043262,0,1.275,0.048157,0.048157,-0.056186
0.0073248,-0.0051437,-0.13018,-0.045991,0,1.2793,0.045841,0.045841,-0.05997
0.007381,-0.005078,-0.13,-0.048702,0,1.2834,0.043342,0.043342,-0.06387
0.0074388,-0.0050115,-0.12982,-0.051412,0,1.2875,0.040644,0.040644,-0.067892
0.0074986,-0.0049441,-0.12965,-0.054131,0,1.2915,0.037731,0.037731,-0.072047
0.0075603,-0.0048757,-0.12947,-0.05686,0,1.2954,0.034589,0.034589,-0.07634
0.007624,-0.0048064,-0.12929,-0.059595,0,1.2991,0.031211,0.031211,-0.080767
0.0076897,-0.0047363,-0.12911,-0.06233,0,1.3027,0.027593,0.027593,-0.085318
0.0077573,-0.0046656,-0.12893,-0.065059,0,1.3062,0.023725,0.023725,-0.089987
0.0078271,-0.0045941,-0.12876,-0.067792,0,1.3094,0.019603,0.019603,-0.09477
0.0078988,-0.0045221,-0.12858,-0.07051,0,1.3124,0.015216,0.015216,-0.099661
0.007973,-0.0044491,-0.1284,-0.073237,0,1.3152,0.010543,0.010543,-0.10467
0.0080497,-0.0043752,-0.12822,-0.075969,0,1.3177,0.0055767,0.0055767,-0.10979
0.0081287,-0.0043006,-0.12804,-0.078698,0,1.3196,0.00036679,0.00036679,-0.11512
0.0082295,-0.004225,-0.12742,-0.081042,0,1.3206,-0.0051588,-0.0051588,-0.12069
0.0083305,-0.004149,-0.12683,-0.083407,0,1.321,-0.011015,-0.011015,-0.12632
0.0084316,-0.0040727,-0.12628,-0.08579,0,1.3212,-0.017114,-0.017114,-0.13195
0.0085352,-0.0039955,-0.12574,-0.08819,0,1.3209,-0.023507,-0.023507,-0.13764
0.0086429,-0.0039165,-0.12517,-0.090615,0,1.3201,-0.030272,-0.030272,-0.14344
